record_id,declaration_timestamp,shipment_id,invoice_id,exporter_id,importer_id,destination_market,port_of_export,port_of_entry,product_family,hs_code,product_description,shipment_quantity,quantity_unit,shipment_value_usd,incoterm,transport_mode,declared_origin_country,country_of_export,country_of_last_substantial_transformation,production_method_tag,production_stage_country_1,production_stage_country_2,supplier_chain_depth,origin_certificate_available,origin_certificate_match_score,embedded_emissions_tco2e_per_tonne,emissions_estimation_method,electricity_source_tag,recycled_content_percent,plant_emissions_disclosure_available,sector_emissions_band,traceability_completeness_score,supplier_traceability_metadata_available,batch_lot_reference_available,production_site_identifier_available,supporting_document_count,document_consistency_score,is_problematic,anomaly_class,anomaly_count,risk_label,rule_flag_count,synthetic_record_type,injected_pattern
REC_25ad194d0d,2026-02-02 14:30:14.831503,SHP_3d7c4ccb5f,INV_e57aeb0695,EXP_17a435cef2,IMP_12658c75c7,UK,Rotterdam,Santos,aluminium_coil,7606,Aluminium coil,471.09,tonnes,1161418.08,DAP,road,BR,CA,BR,primary,NO,NL,1,1,0.9,13.16,default,grid,18.54,1,high,0.88,0,1,1,3,0.82,0,none,0,low,0,compliant,none
REC_2e3e5ba2be,2025-06-13 14:30:14.831704,SHP_b2d0afd2d4,INV_f7f72c6190,EXP_3281edf181,IMP_8d38a2766c,Other,Durban,Rotterdam,aluminium_profile,7604,Aluminium profile,98.56,tonnes,289528.7,FOB,road,CA,IN,CA,mixed,CN,CN,3,0,0.91,6.93,estimated,grid,64.41,1,low,0.77,1,1,1,3,0.98,0,none,0,low,0,compliant,none
REC_94d5396f72,2025-06-18 14:30:14.831879,SHP_f5c46cc619,INV_88d01ea549,EXP_5840a758f8,IMP_03b1ac1142,UK,Antwerp,Mumbai,aluminium_coil,7606,Aluminium coil,195.83,tonnes,610552.08,DAP,rail,NL,FR,NL,mixed,ZA,DE,1,1,0.9,11.79,estimated,renewable,57.95,1,high,0.9,0,1,1,3,0.84,0,none,0,low,0,compliant,none
REC_5515840b04,2025-06-07 14:30:14.832001,SHP_70e907a8fa,INV_4ea3fd4ab3,EXP_7864775306,IMP_05c93e2897,US,Durban,Hamburg,aluminium_profile,7604,Aluminium profile,445.34,tonnes,1818195.53,DAP,road,BR,SE,BR,primary,AE,CA,2,0,0.84,12.64,measured,mixed,11.74,0,low,0.68,1,1,1,3,0.86,0,none,0,low,0,compliant,none
REC_f027328981,2025-08-10 14:30:14.832132,SHP_c66e50e969,INV_e7fd05f992,EXP_4feefe0db4,IMP_11f83ae9f2,EU,Felixstowe,Durban,aluminium_profile,7604,Aluminium profile,161.55,tonnes,420333.99,FOB,rail,BR,ZA,BR,primary,CA,CN,1,1,0.97,6.21,estimated,mixed,4.72,1,high,0.77,0,1,1,3,0.87,0,none,0,low,0,compliant,none
REC_ec98c3506e,2025-11-07 14:30:14.832272,SHP_aaf60dd999,INV_7136c01d07,EXP_7e40716904,IMP_29f4a083ed,US,Santos,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,189.9,tonnes,469602.53,DAP,road,,DE,BR,primary,BR,NO,2,1,0.87,,default,mixed,4.74,0,high,0.98,1,1,1,5,0.97,1,missingness,2,low,0,compliant,none
REC_84d674e0ab,2025-10-15 14:30:14.832407,SHP_3afa680d83,INV_aba0896929,EXP_5fb8902a01,IMP_a83cc4d120,Other,Antwerp,Mumbai,aluminium_coil,7606,Aluminium coil,124.71,tonnes,419956.8,DAP,road,NO,TR,NO,recycled,TR,CA,4,1,0.83,7.26,measured,mixed,86.59,0,high,0.46,1,1,1,2,0.96,0,none,0,low,0,compliant,none
REC_96a28f0ddc,2025-06-04 14:30:14.832535,SHP_d74819544d,INV_78513e5bd8,EXP_3d1a7534f9,IMP_1ca5722153,US,Rotterdam,Rotterdam,aluminium_profile,7604,Aluminium profile,227.55,tonnes,867643.52,CIF,road,NO,IN,NO,mixed,TR,NL,4,0,0.88,6.02,measured,grid,51.27,1,low,0.97,1,1,1,5,0.92,0,none,0,low,0,compliant,none
REC_c2fea999ad,2025-04-21 14:30:14.832655,SHP_d9e0a613ab,INV_7292f513be,EXP_91e2f17016,IMP_b77323ae52,US,Jebel_Ali,Antwerp,aluminium_sheet,7606,Aluminium sheet,162.03,tonnes,403111.47,EXW,road,NL,BR,NL,primary,SE,SE,4,0,0.84,9.01,estimated,mixed,7.81,0,medium,0.93,1,1,1,4,0.96,0,none,0,low,0,compliant,none
REC_169f95b7cb,2025-08-17 14:30:14.832770,SHP_6da6cf86de,INV_4324937c3c,EXP_e30b7eb734,IMP_54b77264e7,US,Antwerp,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,375.96,tonnes,1008977.37,EXW,road,SE,TR,SE,recycled,AE,BR,1,1,0.97,1.35,default,grid,90.67,0,medium,0.71,0,1,1,5,0.89,0,none,0,low,0,compliant,none
REC_72145c717d,2025-08-30 14:30:14.832886,SHP_d1e5d1011e,INV_3a624b1647,EXP_f385b50f70,IMP_c566303a93,UK,Felixstowe,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,235.84,tonnes,435462.91,DAP,road,TR,SE,TR,primary,SE,SE,4,1,0.96,8.22,measured,grid,5.89,1,high,0.66,1,1,1,5,0.86,0,none,0,low,0,compliant,none
REC_b145a400b6,2026-01-14 14:30:14.833013,SHP_5405350065,INV_999584abe9,EXP_cf13784880,IMP_afaaedd02f,UK,Durban,Antwerp,aluminium_sheet,7606,Aluminium sheet,407.58,tonnes,1337330.93,CIF,road,CN,SE,CN,mixed,ZA,SE,4,0,0.83,15.08,measured,grid,36.49,0,high,,1,1,1,5,0.96,1,composite,2,low,0,compliant,none
REC_d39c3ee32a,2025-12-12 14:30:14.833150,SHP_0738472d43,INV_2fdb3694d0,EXP_b2a1b1e933,IMP_15bcc0ffeb,Other,Rotterdam,Shanghai,aluminium_coil,7606,Aluminium coil,114.62,tonnes,243215.31,CIF,sea,SE,NO,IN,primary,SE,SE,1,0,0.86,9.66,estimated,mixed,14.49,0,high,0.87,1,1,1,4,0.87,1,logical_inconsistency,1,low,0,compliant,none
REC_0fabbe1462,2025-11-09 14:30:14.833291,SHP_18e4310885,INV_db4395af3d,EXP_7e1c523128,IMP_d5c21fc194,Other,Felixstowe,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,398.35,tonnes,893401.17,FOB,rail,CA,IN,CA,primary,CN,BR,1,1,0.87,7.39,estimated,mixed,14.49,0,medium,0.72,1,1,1,6,0.94,0,none,0,low,0,compliant,none
REC_54575946e7,2025-10-26 14:30:14.833414,SHP_373996de0d,INV_82111340d3,EXP_b274466399,IMP_195833339f,US,Jebel_Ali,Shanghai,aluminium_profile,7604,Aluminium profile,435.85,tonnes,1209886.19,EXW,rail,CA,CA,CA,recycled,BR,NL,4,0,0.88,6.91,default,renewable,95.36,0,medium,0.45,1,1,1,6,0.84,0,none,0,low,0,compliant,none
REC_0261d60a8c,2025-03-26 14:30:14.833535,SHP_9d52c294d9,INV_400e6f04fd,EXP_baf4a71312,IMP_c821561624,UK,Durban,Felixstowe,aluminium_sheet,7606,Aluminium sheet,307.34,tonnes,938625.81,DAP,rail,DE,TR,DE,primary,CN,TR,2,0,0.94,13.48,default,mixed,11.56,0,high,0.84,1,1,1,6,0.9,0,none,0,low,0,compliant,none
REC_61c6b0edc3,2025-05-22 14:30:14.833661,SHP_93865eef21,INV_627b2a3f4f,EXP_342724928b,IMP_1d31979fca,Other,Santos,Santos,aluminium_sheet,7606,Aluminium sheet,375.16,tonnes,1299077.27,DAP,rail,ZA,DE,ZA,recycled,CA,CN,2,0,0.84,2.81,estimated,grid,95.13,0,high,0.93,1,1,1,4,0.95,0,none,0,low,0,compliant,none
REC_a6f69973ca,2025-06-02 14:30:14.833778,SHP_0d6dddd64b,INV_311778c90c,EXP_f3c41394f4,IMP_46c74eb2f2,Other,Jebel_Ali,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,203.92,tonnes,548573.48,FOB,rail,FR,ZA,FR,primary,CA,BR,3,0,0.85,5.3,measured,renewable,10.41,0,medium,0.81,1,1,1,5,0.86,0,none,0,low,0,compliant,none
REC_317a2653d4,2025-05-04 14:30:14.833895,SHP_0c8cdc3f6c,INV_d004bd0613,EXP_c08bf18d72,IMP_ae40e72add,EU,Mumbai,Durban,aluminium_profile,7604,Aluminium profile,392.88,tonnes,1008437.41,CIF,road,BR,CA,BR,mixed,IN,AE,4,1,0.86,,measured,renewable,35.42,1,low,,1,1,1,3,0.81,1,missingness,2,low,0,compliant,none
REC_133a992b46,2026-01-10 14:30:14.834017,SHP_c81b9d7334,INV_fe5cdf8d36,EXP_effd0198d2,IMP_817814e020,Other,Mumbai,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,280.66,tonnes,725111.12,CIF,sea,TR,NL,TR,primary,TR,TR,3,1,0.98,11.09,measured,mixed,13.95,1,medium,0.59,1,1,1,3,0.9,0,none,0,low,0,compliant,none
REC_8e1892ad14,2025-05-25 14:30:14.834134,SHP_2f34878441,INV_f5de17d74f,EXP_5f68414154,IMP_edf063c1eb,US,Rotterdam,Felixstowe,aluminium_profile,7604,Aluminium profile,101.19,tonnes,365756.7,EXW,road,ZA,NO,ZA,primary,BR,NO,3,1,0.84,10.06,default,renewable,9.13,1,low,0.9,1,1,1,2,0.94,0,none,0,low,0,compliant,none
REC_366224a2c2,2026-02-27 14:30:14.834273,SHP_fc30f05b4e,INV_38498f9d39,EXP_2f7771040f,IMP_a0893cc596,UK,Hamburg,Rotterdam,aluminium_profile,7604,Aluminium profile,494.9,tonnes,1686268.14,CIF,rail,IN,SE,IN,primary,IN,SE,1,1,0.86,10.69,estimated,renewable,5.78,0,high,0.63,0,1,1,4,0.97,0,none,0,low,0,compliant,none
REC_3c715d15db,2025-12-29 14:30:14.834398,SHP_7357aeb36d,INV_3ba9103eb1,EXP_6c4623e055,IMP_af7a71ecee,UK,Shanghai,Vancouver,aluminium_profile,7604,Aluminium profile,180.67,tonnes,678186.05,DAP,road,IN,SE,IN,recycled,ZA,SE,2,0,0.92,4.27,default,mixed,86.2,1,low,0.88,1,1,1,2,0.2,1,documentation_quality,1,low,0,compliant,none
REC_797c6580c2,2025-09-05 14:30:14.834522,SHP_7ca5c6e710,INV_86b6f2e210,EXP_fa88645da2,IMP_e459e43713,EU,Durban,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,85.71,tonnes,232557.35,CIF,road,DE,NO,CA,primary,NO,NO,4,1,0.85,13.38,estimated,mixed,8.57,0,high,0.76,1,1,1,5,0.98,1,composite,2,low,0,compliant,none
REC_4c467c5ca4,2025-08-18 14:30:14.834661,SHP_18cb2182a9,INV_3671655957,EXP_deb834304c,IMP_28d3876441,EU,Santos,Rotterdam,aluminium_coil,7606,Aluminium coil,310.69,tonnes,834323.26,CIF,road,NO,FR,NO,recycled,FR,AE,4,1,0.8,3.55,estimated,mixed,72.88,1,high,0.82,1,1,1,6,0.95,0,none,0,low,0,compliant,none
REC_73dd25baa7,2025-11-07 14:30:14.834785,SHP_d7da5be910,INV_11e7023ab7,EXP_f2aae2687c,IMP_4681703320,Other,Mumbai,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,104.07,tonnes,226663.34,EXW,road,TR,IN,TR,primary,IN,SE,2,0,0.92,10.86,estimated,renewable,7.85,0,high,0.99,1,1,1,4,0.2,1,documentation_quality,1,low,0,compliant,none
REC_c5fb18b67c,2025-09-08 14:30:14.834907,SHP_21ad991c62,INV_83f9947bec,EXP_e4148a369b,IMP_8f16036eee,Other,Jebel_Ali,Hamburg,aluminium_sheet,7606,Aluminium sheet,479.09,tonnes,1164339.64,CIF,road,,DE,CN,recycled,CN,NO,3,1,0.82,,default,grid,65.8,0,medium,0.69,1,1,1,4,0.87,1,composite,2,low,0,compliant,none
REC_bc36374bdd,2026-01-05 14:30:14.835044,SHP_4af1accde3,INV_f2b8eed32c,EXP_bf8c4a608c,IMP_e92d62c6d1,US,Rotterdam,Antwerp,aluminium_coil,7606,Aluminium coil,270.66,tonnes,700417.69,CIF,sea,CN,DE,CN,recycled,CN,ZA,4,1,0.9,4.23,default,renewable,75.43,0,medium,0.74,1,1,1,3,0.9,0,none,0,low,0,compliant,none
REC_481505aabc,2025-06-29 14:30:14.835168,SHP_e2cc6d130f,INV_8480da6b56,EXP_443e29ee01,IMP_a8d6a519da,Other,Santos,Jebel_Ali,aluminium_coil,7606,Aluminium coil,85.33,tonnes,284315.67,CIF,sea,SE,TR,SE,mixed,NL,FR,3,1,0.95,2.54,default,grid,47.14,0,high,0.64,1,1,1,5,0.95,0,none,0,low,0,compliant,none
REC_e6be9c16a2,2025-10-08 14:30:14.835287,SHP_25b220488f,INV_1156aab423,EXP_3db4e46dd7,IMP_5c7a2bb74f,US,Mumbai,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,176.36,tonnes,483710.55,EXW,road,CN,DE,CN,primary,AE,DE,2,1,0.82,12.08,estimated,grid,10.06,0,medium,0.75,1,1,1,5,0.84,0,none,0,low,0,compliant,none
REC_c9462f210a,2025-04-24 14:30:14.835412,SHP_0dd268ebe9,INV_e471ae94fd,EXP_0cd8e3f239,IMP_c60904198e,EU,Mumbai,Hamburg,aluminium_coil,7606,Aluminium coil,376.88,tonnes,871780.26,CIF,sea,IN,AE,IN,primary,FR,TR,1,0,1.0,3.47,measured,mixed,16.93,1,high,0.73,1,1,1,4,0.94,0,none,0,low,0,compliant,none
REC_441142fe90,2025-05-04 14:30:14.835532,SHP_1fdfcc78d2,INV_7d1056a18b,EXP_42fc734e82,IMP_dff7279a3e,EU,Rotterdam,Shanghai,aluminium_profile,7604,Aluminium profile,235.44,tonnes,694781.74,FOB,road,BR,BR,BR,recycled,CN,ZA,1,0,0.95,11.91,measured,grid,78.06,1,low,0.84,1,1,1,5,0.92,0,none,0,low,0,compliant,none
REC_9ff3383ef9,2025-10-16 14:30:14.835644,SHP_3d5745ac91,INV_5d16e97dd7,EXP_478ec29e0a,IMP_c2510b3429,EU,Rotterdam,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,32.8,tonnes,78975.11,EXW,road,SE,CN,SE,primary,SE,CN,3,0,0.8,9.46,measured,grid,7.49,0,low,0.93,1,1,1,4,0.99,0,none,0,low,0,compliant,none
REC_225860b680,2025-09-16 14:30:14.835772,SHP_1b699a227e,INV_bc5a8044d3,EXP_12acc0ef3c,IMP_6e30b66635,EU,Mumbai,Hamburg,aluminium_coil,7606,Aluminium coil,119.35,tonnes,283350.18,EXW,rail,FR,CN,FR,mixed,ZA,ZA,1,0,0.92,13.34,measured,renewable,47.94,1,low,0.96,1,1,1,4,0.83,0,none,0,low,0,compliant,none
REC_14b82d8587,2025-06-04 14:30:14.835905,SHP_0b6aba712a,INV_11496390c3,EXP_fdfe8bf541,IMP_675aeaf3e8,Other,Vancouver,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,220.78,tonnes,401508.75,FOB,rail,CA,BR,CA,recycled,AE,CA,2,1,0.82,,measured,renewable,81.59,0,high,,1,1,1,2,0.92,1,missingness,2,low,0,compliant,none
REC_030cf2173f,2026-03-18 14:30:14.836034,SHP_c9062ab3d5,INV_4dbfd19d00,EXP_95bcf2fc89,IMP_fd2aff3de4,Other,Hamburg,Santos,aluminium_sheet,7606,Aluminium sheet,311.5,tonnes,925684.27,DAP,sea,CN,BR,CN,recycled,NL,ZA,3,0,0.85,7.14,measured,grid,96.49,0,low,0.91,1,1,1,4,0.83,0,none,0,low,0,compliant,none
REC_40905618f0,2026-03-05 14:30:14.836159,SHP_bf703a373c,INV_e12e1ce270,EXP_fe18b4df97,IMP_eb848b9843,EU,Felixstowe,Durban,aluminium_coil,7606,Aluminium coil,296.77,tonnes,716914.43,FOB,road,,DE,NL,primary,IN,TR,3,1,0.92,8.44,default,grid,3.33,1,medium,0.88,1,1,1,6,1.0,1,missingness,1,low,0,compliant,none
REC_7ed4c1a5ad,2026-01-18 14:30:14.836322,SHP_0ced18b319,INV_5d8e715f40,EXP_0b56b0e42d,IMP_1300859fcd,EU,Felixstowe,Rotterdam,aluminium_profile,7604,Aluminium profile,19.83,tonnes,67896.08,DAP,rail,BR,NL,BR,primary,TR,FR,4,1,0.96,13.94,default,renewable,1.74,0,low,0.76,1,1,1,2,0.88,0,none,0,low,0,compliant,none
REC_b8a83a30ef,2025-06-22 14:30:14.836449,SHP_f6c356a028,INV_3b592cd780,EXP_1017e26ae4,IMP_9aaa5702c5,EU,Hamburg,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,321.35,tonnes,878232.71,CIF,rail,DE,CA,DE,recycled,ZA,ZA,1,0,0.87,10.53,measured,grid,83.84,0,medium,0.92,1,1,1,6,1.0,0,none,0,low,0,compliant,none
REC_85cbcab49d,2026-01-08 14:30:14.836571,SHP_987403cbed,INV_4a227265d6,EXP_58b5c4601e,IMP_c8a7884b51,UK,Hamburg,Shanghai,aluminium_profile,7604,Aluminium profile,351.37,tonnes,1380891.41,EXW,rail,NL,DE,NL,recycled,AE,CN,4,0,0.94,9.57,measured,mixed,85.95,1,high,0.76,1,1,1,2,0.93,0,none,0,low,0,compliant,none
REC_2ac945968f,2026-03-11 14:30:14.836689,SHP_b63289a5e0,INV_7935a24d33,EXP_5b6c8021c2,IMP_3b66385306,US,Antwerp,Hamburg,aluminium_profile,7604,Aluminium profile,36.79,tonnes,151562.63,FOB,sea,DE,NO,DE,mixed,DE,SE,3,1,0.82,5.54,measured,mixed,59.63,0,medium,,1,1,1,4,0.97,1,missingness,1,low,0,compliant,none
REC_8adb0eaaa7,2025-06-22 14:30:14.836812,SHP_54c4a94218,INV_392a26d7ef,EXP_5f2864e8d2,IMP_7eaa47e588,EU,Santos,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,132.28,tonnes,355625.01,FOB,road,BR,AE,BR,primary,DE,CN,1,0,0.83,7.48,default,renewable,11.46,1,medium,0.88,1,1,1,6,0.93,0,none,0,low,0,compliant,none
REC_e771f5d2d0,2025-07-13 14:30:14.836930,SHP_3557737d92,INV_37c6dbd1a6,EXP_8eb2fb0b6a,IMP_5444696691,EU,Mumbai,Antwerp,aluminium_coil,7606,Aluminium coil,150.59,tonnes,321621.29,DAP,road,AE,DE,AE,primary,TR,AE,3,1,0.88,6.38,estimated,mixed,4.0,0,high,0.86,1,1,1,6,0.93,0,none,0,low,0,compliant,none
REC_9560b9b729,2026-01-13 14:30:14.837045,SHP_1abeb939dc,INV_f66731c91f,EXP_935b58dffe,IMP_ff79e345cf,US,Hamburg,Shanghai,aluminium_coil,7606,Aluminium coil,239.47,tonnes,630756.27,CIF,rail,DE,IN,DE,recycled,ZA,CA,3,0,0.91,7.0,default,mixed,69.32,1,medium,0.86,1,1,1,5,0.2,1,documentation_quality,1,low,0,compliant,none
REC_a726efcf47,2025-08-06 14:30:14.837165,SHP_888229ff7c,INV_ab935a931b,EXP_883750fc46,IMP_92049321a7,Other,Mumbai,Santos,aluminium_profile,7604,Aluminium profile,198.79,tonnes,801534.8,FOB,rail,SE,CA,SE,primary,TR,SE,3,0,0.99,16.78,measured,renewable,16.41,1,medium,0.97,1,1,1,3,0.92,1,plausibility,1,low,0,compliant,none
REC_7965d478c9,2025-07-04 14:30:14.837323,SHP_5be210421d,INV_0cd00f6981,EXP_2fbfdd61a3,IMP_0ae1019cea,US,Santos,Rotterdam,aluminium_profile,7604,Aluminium profile,493.99,tonnes,1732808.49,CIF,rail,NO,CA,NO,primary,AE,NL,4,1,0.94,5.23,default,grid,3.21,0,medium,0.87,1,1,1,5,0.95,0,none,0,low,0,compliant,none
REC_53f1440290,2026-03-22 14:30:14.837453,SHP_cb94a275e2,INV_2f0694ca39,EXP_9dc2b87772,IMP_cd646c9feb,UK,Shanghai,Santos,aluminium_sheet,7606,Aluminium sheet,90.09,tonnes,227702.74,CIF,road,CN,AE,CN,mixed,AE,CN,4,1,0.81,3.73,default,mixed,38.38,0,low,0.98,1,1,1,5,0.87,0,none,0,low,0,compliant,none
REC_3ccaaedbb0,2025-04-10 14:30:14.837632,SHP_8a73c6e1c9,INV_63ec97b8e4,EXP_561be02adf,IMP_94e6c1cf4a,US,Rotterdam,Antwerp,aluminium_coil,7606,Aluminium coil,400.79,tonnes,926122.35,FOB,road,,BR,SE,primary,IN,NL,4,0,0.86,,measured,mixed,12.38,0,medium,0.61,1,1,1,3,0.96,1,composite,2,low,0,compliant,none
REC_af5adc9bdc,2025-07-02 14:30:14.837771,SHP_2109db6d8b,INV_ae26a75427,EXP_35bd1ac378,IMP_b1a80f3135,US,Santos,Mumbai,aluminium_profile,7604,Aluminium profile,318.38,tonnes,1269237.14,FOB,road,DE,CN,DE,mixed,NL,FR,3,1,0.91,9.06,measured,renewable,20.05,0,low,0.56,1,1,1,4,0.89,0,none,0,low,0,compliant,none
REC_4c0364fbcd,2025-07-06 14:30:14.837893,SHP_6d0cda4300,INV_0ac6621ab3,EXP_4f1e7b2ab1,IMP_2f9c2981be,US,Jebel_Ali,Mumbai,aluminium_sheet,7606,Aluminium sheet,197.47,tonnes,524230.39,FOB,road,FR,SE,FR,primary,ZA,ZA,1,0,0.82,,default,mixed,12.92,0,low,0.59,0,1,1,3,0.88,1,missingness,1,low,0,compliant,none
REC_485fb32c0e,2025-12-01 14:30:14.838166,SHP_ae9853824a,INV_86d69e1c7d,EXP_8b4ba2c5dc,IMP_0a7879b2c0,EU,Shanghai,Hamburg,aluminium_ingot,7601,Unwrought aluminium ingot,445.91,tonnes,1115923.92,EXW,sea,ZA,NO,ZA,mixed,CN,IN,3,0,0.84,8.15,default,mixed,23.0,0,high,0.53,1,1,1,5,0.85,0,none,0,low,0,compliant,none
REC_b97f00c533,2026-03-03 14:30:14.838309,SHP_a38196bc51,INV_820a9e7c6a,EXP_d6ceff5cc0,IMP_90dd9b4e53,UK,Hamburg,Hamburg,aluminium_profile,7604,Aluminium profile,320.29,tonnes,1147345.99,DAP,rail,CN,NL,CN,recycled,NL,SE,3,0,0.95,6.88,measured,renewable,91.67,0,high,0.93,1,1,1,2,0.84,0,none,0,low,0,compliant,none
REC_903279ec31,2026-01-08 14:30:14.838427,SHP_555f6fc40f,INV_0b9020bdd5,EXP_404c98e10c,IMP_94e86c0a2d,US,Antwerp,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,292.5,tonnes,577023.83,EXW,road,,ZA,CA,mixed,CN,ZA,4,1,1.0,9.71,measured,mixed,23.3,1,medium,,1,1,1,6,0.97,1,missingness,2,low,0,compliant,none
REC_e2e2254bc8,2025-07-12 14:30:14.838551,SHP_7725c50834,INV_fa7a777bed,EXP_ad94a346bf,IMP_f1e77e2daf,UK,Felixstowe,Durban,aluminium_coil,7606,Aluminium coil,417.54,tonnes,991640.2,CIF,road,AE,SE,AE,mixed,NO,NO,3,0,0.81,15.63,measured,mixed,52.01,1,low,0.83,1,1,1,4,0.94,1,plausibility,1,low,0,compliant,none
REC_a2e6a50116,2025-06-16 14:30:14.838684,SHP_fc2798a5a5,INV_5375197b37,EXP_430a5f7637,IMP_c0d6a0c4a3,EU,Jebel_Ali,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,293.44,tonnes,595691.66,CIF,road,,CN,IN,primary,TR,TR,2,0,0.89,14.3,estimated,mixed,0.31,0,high,,1,1,1,5,0.99,1,composite,2,low,0,compliant,none
REC_f73a71c50d,2025-06-27 14:30:14.838817,SHP_18827acc67,INV_48d95221f9,EXP_f5145df4b9,IMP_6cb42847f3,UK,Vancouver,Vancouver,aluminium_profile,7604,Aluminium profile,413.85,tonnes,1531064.1,DAP,road,AE,BR,AE,primary,TR,BR,1,1,0.85,4.15,measured,mixed,13.27,0,low,0.74,1,1,1,4,0.81,0,none,0,low,0,compliant,none
REC_52d6ba68ba,2025-06-15 14:30:14.838938,SHP_2b90120e7d,INV_7a5ef92299,EXP_4ac38d1f2e,IMP_b2840143ca,US,Santos,Felixstowe,aluminium_sheet,7606,Aluminium sheet,411.35,tonnes,1334402.93,FOB,road,SE,BR,SE,primary,BR,NL,4,1,0.85,13.94,measured,grid,18.91,0,medium,0.7,1,1,1,4,0.96,0,none,0,low,0,compliant,none
REC_51dbc4bef3,2025-05-05 14:30:14.839049,SHP_bf71ab4dc2,INV_251cfd5e4f,EXP_6b0876645b,IMP_9f3f31c976,EU,Rotterdam,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,258.93,tonnes,612116.68,FOB,road,NO,SE,NO,primary,NO,TR,1,0,0.99,3.99,estimated,mixed,18.86,1,medium,0.74,1,1,1,5,0.85,0,none,0,low,0,compliant,none
REC_f685b9872b,2025-05-26 14:30:14.839165,SHP_4a64d1fa71,INV_bd2ee5d5cb,EXP_55c7db2a0a,IMP_3bcb1323c0,Other,Hamburg,Hamburg,aluminium_coil,7606,Aluminium coil,434.51,tonnes,1322075.42,EXW,sea,SE,SE,SE,primary,SE,SE,1,1,0.91,8.47,estimated,renewable,4.26,0,high,0.8,1,1,1,6,0.81,0,none,0,low,0,compliant,none
REC_345d42aa6d,2025-05-06 14:30:14.839281,SHP_611561b8a4,INV_d9351dec92,EXP_78955f1db2,IMP_63db54524c,US,Felixstowe,Shanghai,aluminium_profile,7604,Aluminium profile,136.25,tonnes,347724.44,EXW,rail,DE,DE,DE,primary,ZA,IN,2,1,0.84,3.78,estimated,mixed,2.51,1,high,,1,1,1,5,0.86,1,missingness,1,low,0,compliant,none
REC_db3fb5f95f,2026-02-27 14:30:14.839402,SHP_4b9775c341,INV_f26b28dd40,EXP_4b497592a3,IMP_328e4ca9aa,UK,Hamburg,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,188.59,tonnes,369617.04,CIF,road,IN,CN,IN,mixed,ZA,NO,4,0,0.88,7.37,default,renewable,40.21,0,high,0.61,1,1,1,3,0.87,0,none,0,low,0,compliant,none
REC_6c1eafa891,2025-12-07 14:30:14.839519,SHP_b7b559ab77,INV_4b607e437a,EXP_74f0193760,IMP_ecd408107c,EU,Antwerp,Antwerp,aluminium_profile,7604,Aluminium profile,199.71,tonnes,737140.98,CIF,sea,ZA,DE,ZA,mixed,ZA,TR,2,1,0.93,16.74,estimated,grid,49.18,1,low,0.5,1,1,1,4,0.84,1,plausibility,1,low,0,compliant,none
REC_f6b0f584e0,2025-09-05 14:30:14.839644,SHP_17936b88c4,INV_b7a883eb27,EXP_1281b54cf9,IMP_a0ebd51c54,Other,Shanghai,Durban,aluminium_profile,7604,Aluminium profile,364.64,tonnes,1416248.97,DAP,rail,FR,NO,FR,primary,IN,NO,2,0,0.85,7.43,default,grid,10.1,0,medium,0.75,1,1,1,5,0.99,0,none,0,low,0,compliant,none
REC_0ab84b933d,2026-03-25 14:30:14.839760,SHP_8a24eba07d,INV_9a7634b8b5,EXP_20d5a9de15,IMP_da7a31d6e7,Other,Mumbai,Antwerp,aluminium_profile,7604,Aluminium profile,13.47,tonnes,34456.54,CIF,rail,TR,AE,IN,mixed,NL,FR,1,0,0.95,4.67,estimated,mixed,27.37,0,low,0.77,0,1,1,6,0.93,1,logical_inconsistency,1,low,0,compliant,none
REC_a625515f5a,2025-08-20 14:30:14.839878,SHP_417e12ed94,INV_4d116e9c3a,EXP_8b4c59a547,IMP_a7f8fbb15b,US,Felixstowe,Santos,aluminium_sheet,7606,Aluminium sheet,478.68,tonnes,1131280.37,CIF,sea,NO,IN,NO,primary,DE,NO,2,1,0.87,11.76,estimated,mixed,1.93,1,high,0.94,1,1,1,3,0.84,0,none,0,low,0,compliant,none
